Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB
_Oklahoma,B12,35,24,113.039,90.76,0.925711,49.3155,44.111,17.679,3.0,16.0,19.7127,31.5149,31.4183,32.8279,28.419,48.2147,42.29,34.3169,31.751,33.8179,34.5181,66.953,+4.217
_Michigan_St_,B10,39,27,117.913,94.824,0.924712,53.238,44.924,17.572,7.0,4.0,16.5310,33.595,27.029,32.7283,39.0221,50.861,43.836,38.529,31.545,35.0152,33.8158,63.3229,+3.026
_Baylor,B12,33,23,117.714,95.026,0.921813,49.8123,45.848,20.1239,3.0,,19.3149,41.92,31.5189,38.6126,32.171,46.1242,46.4116,38.232,29.86,33.5192,35.7222,61.4306,+4.815
_Wichita_St_,MVC,34,29,116.119,93.717,0.921514,50.3102,45.848,15.06,7.0,16.0,21.339,34.562,27.436,36.2189,36.6173,48.9112,42.617,35.4114,35.3220,34.7160,30.464,62.0291,+4.416
_Louisville,ACC,36,27,111.061,89.65,0.921015,47.7229,44.09,17.26,4.0,8.0,21.339,34.751,30.8153,38.7121,33.393,48.4134,43.328,30.7308,30.316,31.4245,31.897,64.9136,+5.713
_Kansas,B12,36,27,114.927,92.912,0.920416,49.4146,44.618,19.2176,2.0,32.0,17.5266,34.947,31.6200,42.641,33.8108,46.4233,43.430,37.940,31.545,28.4302,32.0104,66.661,+8.77
_Northern_Iowa,MVC,35,31,117.316,95.128,0.917417,55.99,45.641,17.888,5.0,32.0,19.2153,27.0298,26.926,39.897,27.010,53.318,44.043,39.810,32.164,39.946,37.9290,57.8348,+5.614
_Iowa,B10,34,22,115.324,94.118,0.911918,48.121,45.641,17.154,7.0,32.0,18.9174,35.636,30.3127,38.0138,29.126,47.3189,43.734,33.3210,32.680,30.2274,36.6252,64.0189,+2.030
_Iowa_St_,B12,34,25,119.112,98.263,0.902219,54.322,47.61,15.818,3.0,,18.5207,28.3271,29.6106,36.5179,24.04,54.311,45.276,36.283,34.7191,36.8104,34.4178,69.216,+6.811
_Ohio_St_,B10,35,24,115.523,95.434,0.90082,54.225,46.463,17.05,10.0,32.0,21.627,33.595,32.0221,34.7238,27.815,53.616,45.276,37.063,32.267,31.9234,37.7284,65.6103,+2.428
_Butler,BE,34,23,109.968,90.87,0.900521,48.4195,46.773,17.05,6.0,32.0,19.5141,34.751,25.39,40.878,33.498,46.3236,47.1138,35.6103,30.723,28.7298,34.2167,63.3235,+3.423
_Xavier,BE,37,23,117.415,97.457,0.895622,53.335,50.0212,18.1101,6.0,16.0,18.8184,31.3157,27.334,38.5129,33.393,53.714,48.9210,35.1128,34.6189,33.2202,37.1264,64.9137,+1.336
_Texas,B12,34,20,112.146,93.616,0.888323,49.1168,42.12,20.1239,11.0,,14.0350,37.911,28.668,36.6176,34.8135,48.3141,37.71,33.8189,34.7191,34.1170,30.876,62.2281,+0.840
_Georgetown,BE,33,22,114.329,96.039,0.881324,51.377,47.189,19.2176,4.0,32.0,20.2100,34.369,31.0165,43.930,44.1305,50.569,43.123,35.3119,36.2264,32.5222,35.4213,63.9193,+3.621
_Providence,BE,34,22,113.038,95.938,0.868725,48.4195,48.2133,18.1101,6.0,,19.7127,35.241,29.077,40.780,39.3225,48.9112,47.1138,31.3294,33.3116,28.9294,36.3244,65.1129,+3.622
_San_Diego_St_,MWC,35,26,105.0159,89.64,0.861827,46.6273,43.57,18.6133,8.0,32.0,21.153,35.733,29.7112,36.2189,25.77,45.9253,42.313,32.0266,30.622,30.6260,32.0104,60.6325,+1.533
_BYU,WCC,33,23,120.01,102.4134,0.861628,53.238,49.6191,16.437,11.0,,17.7258,33.4100,28.455,42.544,39.2224,50.275,49.6239,39.019,33.1102,36.6107,32.3117,70.26,+0.937
_West_Virginia,B12,35,25,111.95,95.535,0.860929,46.1291,52.7302,18.714,5.0,16.0,28.01,40.14,31.1169,40.483,55.5351,45.5265,51.8310,31.6281,36.5274,33.6186,32.2112,68.025,+3.918
_Arkansas,SEC,36,27,115.026,98.365,0.85883,50.0113,48.3135,16.945,5.0,32.0,22.320,35.733,34.6318,37.3158,38.8217,48.8118,46.2106,34.9138,35.2217,31.0254,31.284,69.312,+3.819
_SMU,Amer,33,26,112.942,96.751,0.856731,52.155,45.745,19.5203,6.0,,20.391,36.621,29.284,43.832,31.248,51.350,42.921,36.380,32.786,23.1348,45.7351,63.0251,+3.324
_N_C__State,ACC,36,22,115.622,99.176,0.855232,49.3155,45.536,16.022,8.0,16.0,14.9345,33.982,30.2124,35.3223,34.7133,47.3189,43.631,35.6103,33.096,32.2231,31.385,64.1181,+0.0048
_Maryland,B10,35,28,111.851,96.04,0.851933,51.28,45.536,18.9161,4.0,32.0,17.2277,28.9251,30.5140,44.524,28.116,48.0154,44.148,37.648,31.856,38.763,37.5277,63.8196,+6.810
_Purdue,B10,34,21,112.149,96.344,0.851634,50.3102,45.434,19.9226,9.0,,17.6262,36.522,30.9159,41.759,38.4207,50.956,42.313,32.7237,35.1210,32.4227,30.569,64.4165,+0.939
_St__John_s,BE,32,20,112.147,96.954,0.842036,49.3155,46.463,15.713,9.0,,19.5141,27.6282,35.4330,35.7206,33.393,48.2147,44.968,34.5159,32.680,30.5265,35.5216,66.469,+2.229
_Davidson,A10,31,23,120.29,104.2174,0.837337,55.412,49.3177,14.12,10.0,,17.0290,29.6221,30.4131,28.5343,34.6130,53.120,51.4297,38.725,30.011,45.69,32.7128,66.662,+1.831
_Georgia,SEC,33,21,109.277,94.823,0.835538,48.5193,44.415,19.2176,10.0,,16.7299,32.2120,28.562,47.75,34.3124,47.2196,43.225,34.2174,31.232,31.1252,35.3205,64.2178,+1.532
_Indiana,B10,34,20,121.08,105.1187,0.833739,54.42,50.3224,17.26,10.0,,15.9329,35.339,31.5189,32.7283,32.881,50.275,50.9280,40.65,32.577,39.552,30.464,66.564,-0.3758
_Cincinnati,Amer,34,23,108.391,94.219,0.83314,49.5143,44.111,21.0299,8.0,32.0,19.9118,37.316,32.3236,37.1165,26.18,49.691,42.29,32.9229,31.959,29.7282,33.3144,59.7340,-1.271
_LSU,SEC,33,22,109.374,95.229,0.831842,50.3102,44.618,20.2252,9.0,,19.1160,33.982,32.9262,33.5264,29.429,50.178,43.940,33.9186,30.926,28.4302,29.229,69.510,+0.4544
_VCU,A10,36,26,110.465,96.141,0.830143,48.7188,49.5188,15.713,7.0,,23.511,31.8134,30.6148,37.3158,37.8198,46.9207,48.3187,34.3169,34.5186,39.946,35.1197,66.660,+3.125
_Oklahoma_St_,B12,31,17,112.345,97.96,0.829244,50.2105,46.569,18.513,9.0,16.0,21.153,26.9299,32.6247,39.0115,42.1274,49.298,44.148,34.6152,34.4180,38.957,32.1108,63.4220,+0.0547
_UCLA,P12,36,22,113.434,98.972,0.828745,49.6137,48.5149,17.679,11.0,,17.9243,33.886,28.668,35.7206,32.375,47.4183,45.484,36.869,35.6236,28.9294,38.5303,66.280,-0.0555
_Oregon,P12,35,25,115.821,101.3114,0.823547,52.348,48.012,16.945,8.0,32.0,16.7299,30.2192,31.5189,29.1337,35.4145,50.861,47.1138,36.965,33.2113,33.9172,33.3144,66.373,+3.027
_Boise_St_,MWC,32,23,111.457,97.961,0.816149,53.238,47.61,16.126,11.0,,19.4145,27.8279,25.613,32.4290,31.661,49.691,48.1177,38.921,31.338,41.534,35.7222,62.8259,+0.4743
_Dayton,A10,36,27,108.883,96.649,0.797653,52.943,47.395,17.992,11.0,32.0,21.153,23.3337,28.455,48.14,30.644,52.629,46.5121,35.6103,32.577,38.270,33.4148,63.2237,+0.938
_Stephen_F__Austin,Slnd,31,26,113.137,100.6109,0.794056,55.611,49.0164,20.326,12.0,,24.55,37.613,29.6106,41.953,49.1337,55.46,48.3187,37.355,33.7141,36.6107,27.916,65.798,+1.535
_Mississippi,SEC,34,21,113.732,101.4118,0.78746,47.8224,47.61,16.539,11.0,,18.7192,34.848,31.4183,36.1196,41.2257,46.8211,43.631,33.2213,35.8246,33.0212,40.1320,65.991,-0.661
_Georgia_St_,SB,34,24,111.756,100.093,0.779764,52.061,45.848,16.332,14.0,32.0,23.214,30.0203,34.8324,37.7146,39.8230,53.417,43.123,32.2254,33.1102,27.6316,42.0340,62.5267,-2.685
_Buffalo,MAC,33,23,111.06,99.889,0.772069,48.7188,48.5149,16.743,12.0,,19.7127,34.562,30.4131,42.641,34.3124,47.6172,48.0170,34.1178,33.096,30.3270,37.9290,68.322,-1.066
_Valparaiso,Horz,31,25,107.0112,96.547,0.766271,51.377,45.227,19.0165,13.0,,18.6201,34.751,27.436,36.6176,33.498,48.0154,42.313,38.430,33.4123,33.9172,37.3270,62.5271,+0.4045
_UC_Irvine,BW,32,19,107.0112,98.973,0.711182,50.791,44.72,18.2108,13.0,,17.2277,30.0203,30.7150,30.2330,35.3144,47.8161,42.416,38.232,33.6135,30.3270,29.127,63.3233,-4.3113
_Harvard,Ivy,28,20,104.4169,96.955,0.701388,47.1251,46.671,18.4121,13.0,,20.1106,32.4117,28.455,38.9118,32.984,45.5265,44.555,34.3169,34.0161,26.4326,31.796,61.0317,-1.169
_New_Mexico_St_,WAC,32,21,106.2136,100.195,0.6636103,50.696,46.463,21.8319,15.0,,20.676,39.39,31.0165,44.326,32.578,49.395,46.4116,36.283,30.824,25.4339,23.52,63.4221,-4.3110
_Wofford,SC,33,26,104.7161,98.871,0.6611105,51.183,47.084,17.26,12.0,,20.0115,29.4235,27.739,37.6149,36.4165,49.1106,47.3152,36.869,30.926,33.2202,31.385,60.6326,+0.4742
_Northeastern,CAA,35,23,109.08,102.9144,0.6600106,54.518,49.8203,21.5307,14.0,,15.5338,30.1197,25.39,41.465,25.06,53.022,49.1220,38.627,34.4180,30.5265,28.821,63.0248,-4.2108
_Wyoming,MWC,33,23,104.3172,100.196,0.6174119,52.254,47.084,18.8152,12.0,,17.9243,22.0343,27.029,40.483,27.010,54.410,44.043,32.6240,34.9203,40.044,35.2200,58.6346,-1.372
_Albany,AE,33,24,107.111,104.1169,0.5811132,49.9119,49.6191,18.8152,14.0,,20.1106,32.6111,26.017,39.0115,30.439,47.9158,46.2106,35.896,36.2264,34.3167,41.6337,60.7324,-3.091
_Eastern_Washington,BSky,32,23,112.344,109.4277,0.5742134,55.115,52.3292,15.919,13.0,,17.8252,29.3239,30.7150,35.2224,36.0158,52.234,49.2228,39.317,38.7338,43.218,35.3205,67.927,-2.379
_UAB,CUSA,35,19,104.5167,102.1125,0.5670137,47.6231,47.61,20.1239,14.0,32.0,19.7127,34.273,33.1266,35.7206,33.6105,46.6222,47.4155,33.2213,31.959,30.1277,31.897,64.7149,-7.2171
_Belmont,OVC,32,21,110.963,108.6254,0.5604141,56.55,51.3264,20.326,15.0,,18.5207,28.9251,29.6106,32.2297,28.217,56.43,51.2291,37.746,34.3176,47.85,36.6252,67.048,-4.4115
_Coastal_Carolina,BSth,30,20,106.8115,104.8181,0.5549143,50.0113,47.711,17.572,16.0,,16.9293,34.848,28.043,38.9118,35.0139,48.1150,45.897,35.991,33.8151,33.7182,39.6316,63.5217,-4.8124
_Manhattan,MAAC,33,19,102.0221,101.0113,0.5294148,49.4146,48.1128,21.1301,16.0,,23.98,30.9171,33.1266,47.46,52.3345,48.8118,48.0170,33.6197,32.473,36.6107,27.210,67.435,-7.4172
_North_Florida,ASun,32,20,107.3107,106.8219,0.5153157,53.629,47.9115,18.3113,16.0,,17.9243,29.2240,31.8208,39.7103,34.1117,51.154,48.3187,38.136,31.338,42.129,27.612,66.856,-4.9127
_North_Dakota_St_,Sum,31,21,102.8201,102.5138,0.5079162,49.7131,48.1128,16.022,15.0,,16.5310,26.1313,23.72,35.7206,30.745,45.5265,45.071,38.232,36.2264,35.6138,33.1137,60.8319,-3.7103
_Robert_Morris,NEC,35,20,102.8198,105.1186,0.4392185,50.1107,49.3177,19.822,16.0,,21.824,31.0167,35.9335,35.5214,37.6193,47.4183,48.3187,37.550,34.1164,30.6260,36.4248,65.4118,-8.3183
_Lafayette,Pat,32,19,112.148,116.234,0.3979211,55.81,53.5325,17.154,16.0,,16.8297,27.7280,34.5315,30.4325,27.513,52.827,51.5298,40.83,38.0323,35.4142,37.1264,64.5159,-6.8165
_Texas_Southern,SWAC,35,22,104.3171,109.7284,0.3594232,49.5143,49.3177,19.7214,15.0,,18.7192,33.886,34.6318,46.812,33.187,50.081,48.5198,32.2254,34.4180,31.2249,28.319,63.1245,-4.3112
_Hampton,MEAC,35,17,97.1301,104.0165,0.3122254,45.6303,46.463,20.2252,16.0,,20.1106,31.8134,30.9159,43.832,45.5320,45.6261,44.555,30.4314,33.9153,32.6220,30.256,69.018,-12.3263
