Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB
_Connecticut,BE,23,15,114.118,93.53,0.907915,49.0211,46.733,17.598,7.0,,19.6121,37.44,29.5233,29.0239,36.8292,48.3231,45.831,33.5174,32.490,33.4269,33.351,65.2303,+2.031
_Texas_Tech,B12,29,18,111.931,91.918,0.906316,49.4194,47.758,16.033,6.0,32.0,23.78,33.431,30.0252,37.930,35.6273,47.8250,45.528,35.393,34.2195,31.3305,38.2209,65.3295,+0.944
_San_Diego_St_,MWC,28,23,111.235,91.515,0.904317,52.469,47.554,16.761,6.0,,22.422,30.199,24.339,33.2124,32.5196,50.4135,44.918,36.844,33.8169,40.493,45.9338,65.5291,+3.120
_UCLA,P12,32,22,115.911,95.654,0.902318,52.082,50.4187,15.723,11.0,4.0,17.5254,30.587,25.163,31.6165,28.292,50.3142,50.4197,37.230,33.7163,31.6300,37.7184,63.7332,+2.624
_Texas,B12,27,19,112.725,93.128,0.899619,52.958,46.02,20.7262,3.0,,17.8238,31.172,27.5154,33.9107,35.9280,52.568,45.325,35.679,31.762,42.156,33.147,68.7143,+4.214
_West_Virginia,B12,29,19,116.11,96.565,0.89412,48.9217,51.021,16.866,3.0,32.0,21.057,35.98,31.1282,37.930,27.985,46.1294,51.5245,36.455,33.5147,33.1279,38.0201,69.2118,+3.022
_LSU,SEC,29,19,119.85,99.5116,0.893921,52.373,48.597,15.618,8.0,32.0,17.9224,31.466,32.1312,34.0103,29.8135,52.471,51.3240,34.7123,30.017,37.0185,44.0327,70.379,+2.328
_Virginia,ACC,25,18,113.72,94.54,0.893822,55.414,48.073,15.07,4.0,,15.2332,22.7307,22.614,21.7343,24.730,54.923,46.242,37.523,33.9177,42.746,37.5176,59.7347,+3.518
_Creighton,BE,31,22,112.626,93.632,0.892924,55.018,47.039,15.723,5.0,16.0,17.9224,24.6255,28.3186,25.7310,25.538,55.711,46.761,36.162,31.762,43.640,39.3244,68.6144,+3.319
_BYU,WCC,27,20,112.923,94.035,0.892225,54.921,46.938,19.0175,6.0,,15.7325,28.7143,23.422,27.9265,29.4125,54.824,45.831,36.747,32.8114,38.6151,34.788,67.8190,+3.617
_Arkansas,SEC,32,25,109.847,91.414,0.891226,50.7128,47.966,17.178,3.0,8.0,20.189,31.762,26.5115,32.7143,29.0114,51.2106,46.346,33.2190,33.6153,33.9257,37.7184,72.521,+4.612
_Tennessee,SEC,27,18,107.78,90.04,0.887227,49.6189,46.325,18.2131,5.0,,22.813,31.367,28.7203,34.492,30.6156,49.6174,44.918,33.1199,32.490,34.6243,38.1204,66.7240,+2.327
_Purdue,B10,28,18,112.33,94.337,0.882029,51.0119,48.8114,18.6156,4.0,,16.8288,32.835,24.339,31.7163,30.1142,51.789,49.7161,33.3181,31.866,37.8165,45.3335,66.3258,+3.716
_Oregon,P12,28,21,115.912,97.581,0.88003,54.33,50.8199,16.761,7.0,16.0,20.284,29.0132,27.7158,26.0305,26.755,52.956,50.4197,37.716,34.3203,37.6171,38.8229,67.1218,+4.811
_Kansas,B12,30,21,108.859,91.617,0.878331,49.4194,48.073,17.178,3.0,32.0,20.097,30.587,26.8133,29.8216,26.859,48.9203,46.761,33.6172,33.5147,36.4200,37.6179,68.1171,+4.313
_Georgia_Tech,ACC,26,17,113.819,96.26,0.873633,54.134,52.4267,16.136,9.0,,22.714,24.4261,30.4263,28.4252,28.9112,55.217,50.8215,34.8114,36.9314,36.5196,35.2104,67.3213,+1.834
_Maryland,B10,31,17,111.933,94.946,0.869734,53.248,48.7108,16.761,10.0,32.0,16.8288,20.6330,26.5115,31.8160,25.033,53.347,46.242,35.393,34.8231,43.144,41.9306,64.8311,+0.0653
_St__Bonaventure,A10,21,16,109.846,93.329,0.867035,49.818,45.511,16.451,9.0,,19.2140,32.835,29.0213,28.0263,28.6103,48.9203,45.223,34.4137,30.731,31.9296,43.1319,64.4322,+1.932
_Oklahoma_St_,B12,30,21,108.562,92.322,0.865936,51.2105,47.143,20.9273,4.0,32.0,19.7112,31.367,30.1254,37.636,31.3167,52.081,46.761,33.2190,31.973,32.2292,37.5176,72.029,+4.810
_North_Carolina,ACC,29,18,109.155,93.026,0.861537,48.3249,49.1125,20.425,8.0,,19.0146,40.91,26.4110,34.295,26.960,48.5224,47.075,31.8260,35.0240,27.9335,38.4214,71.636,+2.425
_Syracuse,ACC,28,18,113.421,96.868,0.860238,51.2105,48.073,16.451,11.0,16.0,20.284,29.2122,34.0339,28.3255,24.123,50.6126,48.4120,34.8114,31.762,40.587,44.3330,68.5152,+0.546
_Florida,SEC,25,15,110.244,94.439,0.855939,53.152,47.863,21.2287,7.0,32.0,20.284,31.075,30.6272,33.9107,35.1259,53.052,48.8131,35.679,30.731,33.8262,36.2130,68.2164,+1.240
_Oklahoma,B12,27,16,111.734,95.856,0.85494,50.8123,49.1125,15.723,8.0,32.0,18.5184,27.0188,27.7158,29.3232,23.719,50.6126,46.346,34.1147,35.7269,38.2160,38.4214,67.1220,+0.3049
_Missouri,SEC,26,16,111.236,95.653,0.850541,50.8123,48.597,18.7163,9.0,,18.0217,28.5151,28.8208,37.142,36.6290,52.081,47.9104,32.5228,33.1131,37.9163,32.839,68.3162,+2.129
_Rutgers,B10,28,16,106.794,92.12,0.844942,50.1165,47.347,16.866,10.0,32.0,18.9153,27.7174,29.7243,27.1281,32.4192,51.789,46.761,31.2285,32.387,33.4269,35.5108,67.4205,+1.736
_Clemson,ACC,24,16,105.9105,91.516,0.842143,50.0169,48.7108,19.4191,7.0,,21.645,26.6202,26.9137,23.2337,28.9112,48.6218,47.796,34.5134,33.4142,43.441,40.9290,64.2325,+2.923
_VCU,A10,26,19,104.5123,90.36,0.842144,50.9121,45.816,20.7262,10.0,,23.69,28.5151,31.4289,34.0103,35.4270,51.789,45.937,32.9210,30.524,34.9236,35.196,69.897,+1.042
_Utah_St_,MWC,29,20,104.3126,90.47,0.839346,49.818,45.613,20.1234,11.0,,19.5126,35.312,21.45,29.2235,25.640,49.8165,42.94,33.2190,33.2135,32.6289,39.8261,68.7136,-1.174
_Virginia_Tech,ACC,22,15,109.553,95.047,0.83685,52.373,48.9118,17.39,10.0,,17.9224,27.8172,24.445,33.4120,31.9182,51.695,48.3115,35.488,33.2135,41.077,38.9232,66.1268,+0.945
_Georgetown,BE,26,13,108.761,94.744,0.829452,49.4194,48.9118,21.5299,12.0,,16.2307,32.245,26.9137,30.8189,25.945,46.1294,47.8100,36.552,33.8169,38.9140,39.9265,69.6101,-1.173
_Oregon_St_,P12,33,20,111.138,96.871,0.829253,49.0211,48.6103,17.6102,12.0,8.0,17.9224,29.9107,29.9248,34.979,38.5311,47.0274,50.4197,35.1103,30.628,35.3230,38.7227,65.2304,+0.3847
_Michigan_St_,B10,28,15,106.893,94.743,0.800459,48.1257,48.073,18.8167,11.0,,15.2332,30.587,26.4110,31.3174,36.8292,48.1238,48.0107,32.1249,32.181,33.9257,33.765,68.4155,+1.241
_Wichita_St_,Amer,22,16,108.465,97.379,0.774869,47.1288,47.039,15.829,11.0,,18.2202,29.8109,33.3332,38.226,29.2117,44.6323,47.282,33.8162,31.145,40.784,38.1204,67.0226,+1.338
_UC_Santa_Barbara,BW,27,22,108.464,97.584,0.77137,52.662,47.863,16.451,12.0,,20.576,28.2157,24.339,35.375,27.366,53.248,47.075,34.3143,33.1131,34.0253,31.420,65.3294,+0.1252
_Ohio,MAC,25,17,110.541,99.612,0.768074,54.724,50.8199,17.178,13.0,32.0,19.2140,28.6147,26.6122,29.3232,29.3119,55.512,51.1228,35.679,33.6153,39.3124,40.3270,69.1123,-2.086
_Drake,MVC,31,26,110.74,100.6138,0.751479,53.444,48.387,15.312,11.0,,18.4190,32.054,25.267,24.6324,29.9138,52.956,49.8166,36.455,30.423,31.6300,35.6112,66.2263,+1.835
_Colgate,Pat,16,14,110.442,100.4135,0.74948,56.65,45.816,14.75,14.0,,16.3304,28.2157,25.372,30.9187,26.348,54.427,49.4151,40.33,26.41,36.5196,36.2130,71.733,+0.3748
_North_Texas,CUSA,28,18,105.7107,96.263,0.748181,53.84,46.428,19.9223,13.0,32.0,20.959,28.0165,27.7158,27.0285,30.6156,52.763,45.120,37.230,32.6104,37.6171,35.4106,62.9341,-2.495
_Eastern_Washington,BSky,24,16,109.554,101.115,0.71309,54.232,48.073,16.656,14.0,,16.1311,23.6288,25.680,30.5197,27.471,54.427,47.8100,36.064,32.181,39.8106,35.8120,72.030,-3.1114
_Winthrop,BSth,25,23,104.7119,97.174,0.703394,52.662,49.1125,19.3185,12.0,,22.034,35.312,22.110,35.668,34.4247,52.568,49.4151,35.299,32.490,39.3124,36.8156,73.310,+1.043
_Liberty,ASun,29,23,109.056,101.2153,0.701796,56.93,47.863,16.033,13.0,,17.4260,23.2295,22.816,25.4315,30.5153,55.810,47.8100,38.89,31.866,47.115,35.7116,63.4336,-1.782
_Grand_Canyon,WAC,24,17,104.4124,97.175,0.69601,52.566,45.511,20.0227,15.0,,16.2307,33.629,23.219,33.4120,30.1142,55.217,45.427,31.8260,30.524,36.2209,39.4249,64.9309,-2.9105
_Abilene_Christian,Slnd,29,24,100.5202,93.733,0.6932102,51.2105,46.02,19.2183,14.0,32.0,26.51,30.685,27.9168,32.7143,41.1328,49.3185,46.868,36.455,29.712,36.0218,34.584,69.3114,-1.171
_UNC_Greensboro,SC,30,21,101.9172,97.586,0.6234115,47.9264,48.286,15.618,13.0,,21.155,32.153,25.786,23.7332,36.5285,49.9158,48.9132,29.9316,31.454,39.0135,41.4300,67.9183,-3.4120
_Oral_Roberts,Sum,29,18,107.875,104.3216,0.5942123,53.056,50.1175,15.515,15.0,16.0,18.4190,22.7307,33.5334,27.9265,31.6174,49.9158,49.4151,37.716,34.4212,46.517,31.420,71.055,-4.9158
_Morehead_St_,OVC,31,23,100.1209,98.09,0.5617134,52.277,47.452,23.1333,14.0,,17.7245,31.565,25.267,36.260,23.112,51.887,47.8100,35.393,31.246,34.6243,41.0295,65.2299,-1.984
_Iona,MAAC,18,12,100.9195,99.0106,0.5550135,50.7128,46.02,22.5326,15.0,,19.7112,32.639,26.9137,34.587,46.1342,49.9158,46.346,34.6127,30.220,37.7169,37.5176,67.8189,-3.2118
_Drexel,CAA,20,12,106.795,104.8232,0.5515138,53.345,50.1175,19.4191,16.0,,15.9321,28.7143,24.134,27.3278,26.454,52.081,51.2235,37.139,32.077,35.5225,33.147,64.1327,-4.5149
_Cleveland_St_,Horz,27,19,100.5203,101.8162,0.4624181,50.5138,49.1125,18.6156,15.0,,20.189,30.783,32.5320,32.5150,37.6298,51.789,51.3240,32.1249,30.731,34.3249,42.4311,66.0276,-2.7101
_Hartford,AE,24,15,97.1264,99.1109,0.4399185,49.9174,47.758,19.6204,16.0,,20.189,24.7251,29.0213,28.6246,24.427,51.0113,50.6208,32.3238,29.08,42.550,40.9290,67.0225,-4.9157
_Norfolk_St_,MEAC,25,17,98.2245,102.2176,0.3868204,48.7226,47.554,17.6102,16.0,,20.576,27.7174,29.3226,37.142,40.6324,44.7321,47.588,37.230,31.762,35.6224,45.9338,67.6201,-5.0159
_Texas_Southern,SWAC,26,17,98.125,103.4199,0.3537215,47.7273,46.837,20.8269,16.0,,19.3133,32.444,26.4110,38.524,34.3244,50.0154,45.729,27.7342,32.387,27.3339,38.5222,71.150,-4.3147
_Mount_St__Mary_s,NEC,23,12,95.3286,100.9143,0.3409222,48.6234,45.41,20.1234,16.0,,16.0317,31.367,24.958,29.8216,25.033,47.7254,45.223,33.4178,30.628,36.7190,32.537,61.7346,-7.2211
_Appalachian_St_,SB,29,17,97.6259,103.6207,0.3348228,46.9293,50.0169,17.7107,16.0,,19.8106,28.2157,30.2259,32.7143,23.719,46.4289,49.6159,31.7267,33.7163,44.532,37.6179,65.2302,-7.6224
