Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB
_Texas_A_M,B12,36,25,112.838,92.12,0.911818,52.084,44.917,19.253,9.0,32.0,17.4327,35.088,28.117,41.840,26.715,51.264,42.27,35.7142,33.895,30.1272,31.264,62.1294,+3.026
_West_Virginia,BE,37,26,114.526,93.63,0.910619,51.411,48.08,16.46,7.0,16.0,22.874,34.4110,31.2106,36.6166,39.7235,50.1100,45.254,36.0122,35.8210,33.9171,32.4103,63.9232,+2.628
_Kansas_St_,B12,33,21,115.22,94.437,0.90862,49.518,48.398,20.8153,11.0,32.0,22.2109,42.32,30.364,37.4143,38.3202,50.296,44.945,32.0285,37.2282,32.2214,31.574,70.130,+1.038
_Drake,MVC,33,28,120.04,98.696,0.905321,52.658,50.4195,18.022,5.0,,24.140,36.736,33.1178,35.2210,23.96,50.584,49.5209,36.796,34.5129,46.110,39.4307,62.8277,+5.212
_Purdue,B10,34,25,110.851,91.413,0.901122,49.1195,49.1126,19.148,6.0,32.0,26.07,33.1153,30.991,37.1154,42.6288,45.3282,47.6129,37.374,34.8145,35.7129,31.574,66.8125,+3.824
_Pittsburgh,BE,37,27,116.97,96.867,0.897923,50.813,47.978,18.224,4.0,32.0,20.9181,39.311,33.9221,36.1187,28.635,50.877,46.8100,33.8217,33.473,30.4262,34.4173,63.6252,+5.211
_Connecticut,BE,33,24,115.615,95.958,0.896124,50.6138,44.28,19.457,4.0,,17.3329,39.59,34.2237,48.14,23.55,49.5121,40.52,36.1116,34.8145,24.7332,32.092,67.3103,+4.321
_Arizona,P10,34,19,116.112,96.463,0.894925,53.929,48.7111,18.634,10.0,,19.0281,27.8303,33.4192,40.464,30.453,51.264,47.5122,39.615,34.5129,32.1218,28.218,63.6251,+1.536
_Gonzaga,WCC,33,25,113.435,94.134,0.894926,54.517,45.721,20.7148,7.0,,21.6150,34.699,29.751,39.783,32.182,53.715,43.826,37.563,32.752,31.9225,37.2253,66.7131,+2.232
_Notre_Dame,BE,33,25,115.417,96.06,0.892327,52.273,46.638,18.326,5.0,32.0,17.5325,36.253,30.784,34.0237,23.04,47.8195,44.842,40.56,33.578,33.6181,33.2130,68.956,+4.420
_Butler,Horz,34,30,115.022,95.754,0.891728,54.123,48.08,16.99,7.0,32.0,22.969,29.8270,32.2137,36.7162,32.689,51.363,48.2153,38.048,31.831,48.56,31.784,59.5329,+4.815
_USC,P10,33,21,110.156,91.815,0.890229,53.34,44.814,21.9213,6.0,,20.0228,31.1237,35.0261,38.7110,27.924,51.556,44.127,38.732,30.711,27.8306,34.7184,65.7157,+3.625
_Indiana,B10,33,25,114.824,95.856,0.88903,52.368,47.356,20.095,8.0,,19.8245,36.157,29.133,41.937,31.060,52.340,45.151,34.9169,34.1109,34.9153,35.7218,66.8127,+4.717
_Mississippi_St_,SEC,34,23,108.574,92.017,0.870234,52.273,42.53,21.4182,8.0,32.0,17.8320,34.797,32.7156,39.099,28.025,53.321,39.81,33.4234,31.728,36.6107,35.1201,66.8123,+0.642
_BYU,MWC,35,27,106.7106,90.811,0.864935,53.242,43.24,20.1102,8.0,,19.7254,30.6254,26.43,37.3144,30.554,51.652,42.814,37.374,29.53,38.867,29.734,68.573,+2.629
_Miami_FL,ACC,34,23,112.341,96.061,0.857637,49.2187,47.046,19.046,7.0,32.0,20.6193,35.185,34.0228,39.293,35.4146,45.7268,43.724,37.953,35.6200,31.0246,34.1162,66.0149,+1.633
_Arkansas,SEC,35,23,111.547,95.451,0.857038,51.987,48.41,21.8204,9.0,32.0,21.2170,37.624,31.9128,37.9129,35.6153,52.340,47.4118,34.1205,33.578,30.3267,34.6180,66.9122,+0.643
_Baylor,B12,32,21,116.69,100.5127,0.84614,51.987,48.398,17.213,11.0,,19.4268,32.0200,32.9165,35.9196,39.5229,49.6115,46.590,37.374,35.1166,36.5108,29.936,70.031,+1.535
_Oregon,P10,32,18,118.75,102.5168,0.844441,55.87,50.3189,18.43,9.0,,16.4339,32.0200,31.094,36.7162,34.3125,53.813,50.4248,39.221,33.473,39.855,35.3206,66.3139,+0.839
_UNLV,MWC,35,27,109.663,94.845,0.840543,48.6214,46.329,16.78,8.0,32.0,22.3105,29.1284,32.3140,33.3255,32.487,47.8195,47.0106,33.2246,30.16,39.855,36.6243,64.5205,+2.331
_Saint_Mary_s,WCC,32,25,108.278,93.832,0.837445,52.465,44.814,19.568,10.0,,21.6150,35.573,31.4113,39.099,30.756,51.652,44.127,35.8135,31.322,38.081,25.96,66.7130,+1.337
_Villanova,BE,35,22,108.673,94.438,0.832846,49.1195,51.1224,20.513,12.0,16.0,23.649,36.253,31.094,38.9107,46.4322,47.8195,48.6177,34.4193,36.5254,34.9153,40.9320,67.793,+0.3445
_Oklahoma,B12,35,23,108.279,94.236,0.829947,50.1157,47.046,19.778,6.0,32.0,20.2214,33.4144,30.261,38.7110,30.348,49.0139,46.073,34.8172,32.645,33.6181,34.7184,63.4257,+2.827
_Western_Kentucky,SB,36,29,110.553,96.464,0.827248,53.638,47.253,20.2105,12.0,16.0,24.918,36.736,33.4192,36.0191,48.8330,51.168,46.282,39.025,32.957,32.7208,32.296,68.088,+0.3146
_Saint_Joseph_s,A10,34,21,114.625,100.1117,0.824749,54.614,50.6203,19.356,11.0,,21.5156,32.5178,34.0228,39.783,33.3104,52.830,47.7133,38.633,37.0274,35.6132,37.6268,63.7246,-1.269
_Vanderbilt,SEC,34,26,112.142,98.695,0.813854,54.123,49.7159,19.883,4.0,,20.5198,31.0240,33.5203,38.3121,32.080,50.682,48.3163,39.911,35.0159,38.179,33.6142,68.764,+3.823
_Kent_St_,MAC,35,28,106.7105,94.539,0.80146,52.561,46.638,22.524,9.0,,25.015,35.769,35.6283,41.149,37.8190,50.974,46.073,37.374,31.728,30.4262,33.1126,64.9192,+2.430
_Temple,A10,34,21,111.944,99.8113,0.789266,54.123,49.1126,19.148,12.0,,19.3272,28.5294,32.4141,35.3207,31.874,53.321,46.590,36.987,35.7205,39.460,37.2253,63.9236,-1.677
_Kentucky,SEC,31,18,107.392,95.855,0.788068,52.753,45.018,23.7293,11.0,,19.7254,32.9160,33.8214,41.149,42.4285,51.556,43.116,36.987,32.645,31.5238,33.3134,62.6283,-1.166
_South_Alabama,SB,33,26,111.348,100.3123,0.767974,53.929,48.41,20.6139,10.0,,20.4204,37.920,30.569,46.013,31.060,53.321,47.3115,36.891,33.578,33.7179,37.5265,65.0186,-0.1756
_Oral_Roberts,Sum,33,24,102.9168,93.731,0.747281,49.9166,44.814,19.253,13.0,,20.7189,33.1153,31.3110,40.756,29.544,47.1225,42.610,36.891,33.790,33.5185,27.311,64.0227,-0.965
_George_Mason,CAA,34,23,108.87,99.4105,0.737986,52.368,47.563,18.739,12.0,,18.4302,32.0200,27.912,39.881,27.017,52.437,46.487,34.7178,33.268,33.2195,33.1126,62.0295,-3.599
_Georgia,SEC,34,17,103.9148,95.652,0.72349,47.8251,48.185,21.8204,14.0,,19.0281,37.228,31.6117,32.1272,33.6109,47.1225,49.1196,32.9259,30.916,31.4239,35.0198,64.9189,-3.8107
_Siena,MAAC,34,23,107.687,100.0115,0.700994,50.5143,51.8249,15.95,13.0,32.0,24.624,31.4227,36.5304,36.3179,25.48,48.1177,49.5209,37.471,37.6296,30.4262,34.2164,67.4100,-3.7103
_Cal_St__Fullerton,BW,32,23,109.959,102.6172,0.687898,54.222,52.7281,18.326,14.0,,23.649,32.6172,30.261,32.3266,32.994,52.340,51.2273,38.437,37.0274,35.8125,33.4138,72.510,-3.194
_Winthrop,BSth,34,22,97.1249,91.714,0.6606111,49.6177,46.638,19.883,13.0,,23.359,33.2152,29.237,35.6201,33.6109,46.7238,46.796,37.280,31.018,31.9225,42.3331,61.8300,-4.2112
_San_Diego,WCC,36,22,100.8191,95.248,0.6583112,49.4182,49.0122,22.1223,13.0,32.0,23.457,32.1195,30.569,35.7199,33.7114,48.8150,48.3163,33.9215,33.790,26.9320,29.232,63.6254,-3.8108
_Portland_St_,BSky,33,23,107.689,102.7173,0.6308119,54.419,50.6203,21.5192,16.0,,22.1118,34.1114,31.7121,37.8132,34.9139,50.877,49.7220,39.712,34.8145,41.235,33.8149,66.4138,-3.396
_Cornell,Ivy,28,22,108.377,104.5202,0.6016126,55.49,49.1126,19.989,14.0,,20.9181,28.6293,31.3110,33.8243,34.6132,52.533,46.384,40.47,36.5254,35.4141,33.7145,68.181,-1.268
_Boise_St_,WAC,34,25,106.6109,103.2181,0.5936133,57.12,50.3189,21.2175,14.0,,19.5264,30.4258,29.442,39.783,33.6109,56.23,49.1196,39.221,35.2174,35.6132,32.195,71.217,-2.382
_UMBC,AE,33,24,111.15,108.428,0.5701139,51.987,50.8211,14.52,15.0,,18.9286,31.8210,33.6208,33.5248,28.432,49.0139,49.0192,38.437,36.1227,33.0199,35.7218,64.4215,-2.890
_Belmont,ASun,34,25,106.6108,104.7209,0.5521145,53.242,51.9251,20.4124,15.0,,22.499,33.5137,30.569,33.8243,35.6153,52.144,51.9291,36.3109,34.6135,47.17,34.4173,69.538,-3.498
_American,Pat,33,21,106.2113,105.2219,0.5256155,52.273,47.769,22.524,15.0,,19.7254,32.9160,30.057,41.347,38.9214,46.2253,45.048,40.83,35.0159,40.250,35.6214,61.0315,-5.7140
_Austin_Peay,OVC,35,24,103.1162,103.6189,0.4869164,51.797,54.2319,18.326,15.0,,24.333,30.2261,32.7156,44.320,32.790,48.4167,53.0312,38.242,37.4289,37.393,40.0312,65.5169,-5.1132
_Mount_St__Mary_s,NEC,34,19,99.9209,100.8137,0.472817,49.817,47.253,20.8153,16.0,,21.5156,29.8270,33.4192,38.7110,38.0196,47.9187,46.796,36.1116,32.236,30.4262,30.445,65.9153,-9.3191
_UT_Arlington,Slnd,33,21,100.919,103.7192,0.4220185,52.368,47.563,24.0301,16.0,,20.7189,31.9204,31.094,41.443,38.8210,52.533,46.693,34.6182,32.645,31.1243,41.2324,68.766,-6.9160
_Coppin_St_,MEAC,36,15,92.4312,105.7231,0.1741294,43.5332,50.4195,22.2226,16.0,,24.918,31.7214,38.3332,36.6166,39.9239,42.0327,49.1196,32.0285,34.9154,24.4335,37.8274,62.1292,-12.9268
_Mississippi_Valley_St_,SWAC,33,17,90.7323,105.3221,0.1521307,43.4334,49.8163,21.7202,16.0,,22.874,32.2190,34.6251,40.367,36.9177,40.7334,50.9260,34.2198,31.627,24.8331,31.574,63.2261,-9.9202
